Time,CO2_Temperature_Outlet,CO2_Temperature_Inlet,
2025/04/28 14:11:09.000,-34.930000305176,,
2025/04/28 14:11:14.000,-35.040000915527,,
2025/04/28 14:11:20.000,-34.930000305176,,
2025/04/28 14:11:26.000,-35.040000915527,,
2025/04/28 14:12:05.000,-35.149997711182,,
2025/04/28 14:12:11.000,-35.040000915527,,
2025/04/28 14:12:16.000,-34.930000305176,,
2025/04/28 14:12:28.000,-35.040000915527,,
2025/04/28 14:12:39.000,-34.930000305176,,
2025/04/28 14:12:55.000,,-33.48999786377,
2025/04/28 14:13:01.000,-35.040000915527,,
2025/04/28 14:13:06.000,-34.930000305176,,
2025/04/28 14:13:12.000,,-33.599998474121,
2025/04/28 14:13:18.000,,-33.48999786377,
2025/04/28 14:13:53.000,-35.040000915527,,
2025/04/28 14:13:59.000,-34.930000305176,,
2025/04/28 14:14:04.000,-35.040000915527,,
2025/04/28 14:14:20.000,-34.930000305176,,
2025/04/28 14:14:27.000,,-33.599998474121,
2025/04/28 14:14:32.000,-35.040000915527,,
2025/04/28 14:14:37.000,-34.930000305176,,
2025/04/28 14:14:42.000,-35.040000915527,,
2025/04/28 14:14:48.000,-34.930000305176,,
2025/04/28 14:15:18.000,,-33.48999786377,
2025/04/28 14:15:23.000,-35.040000915527,,
2025/04/28 14:15:29.000,-34.930000305176,,
2025/04/28 14:16:56.000,-34.819999694824,,
2025/04/28 14:17:01.000,-34.930000305176,,
2025/04/28 14:17:29.000,-35.040000915527,,
2025/04/28 14:17:35.000,-34.930000305176,,
2025/04/28 14:18:26.000,-34.819999694824,,
2025/04/28 14:18:32.000,-34.709999084473,-33.380001068115,
2025/04/28 14:18:37.000,-34.819999694824,-33.270000457764,
2025/04/28 14:18:43.000,-34.709999084473,-33.04999923706,
2025/04/28 14:18:49.000,-34.599998474121,-32.939998626709,
2025/04/28 14:18:55.000,,-32.829998016357,
2025/04/28 14:19:05.000,,-32.719997406006,
2025/04/28 14:19:11.000,-34.48999786377,-32.610000610352,
2025/04/28 14:19:22.000,-34.380001068115,-32.5,
2025/04/28 14:19:28.000,-34.270000457764,-32.389999389648,
2025/04/28 14:19:38.000,-34.159999847412,-32.279998779297,
2025/04/28 14:19:44.000,-34.04999923706,-32.169998168945,
2025/04/28 14:19:50.000,,-32.059997558594,
2025/04/28 14:19:56.000,-33.939998626709,-31.949998855591,
2025/04/28 14:20:01.000,-34.04999923706,,
2025/04/28 14:20:07.000,-33.829998016357,,
2025/04/28 14:20:12.000,,-31.840000152588,
2025/04/28 14:20:23.000,,-31.729999542236,
2025/04/28 14:20:29.000,-33.709999084473,,
2025/04/28 14:20:35.000,-33.829998016357,,
2025/04/28 14:20:46.000,-33.709999084473,,
2025/04/28 14:20:52.000,-33.599998474121,-31.619998931885,
2025/04/28 14:20:58.000,-33.709999084473,-31.5,
2025/04/28 14:21:15.000,-33.599998474121,,
2025/04/28 14:21:27.000,,-31.389999389648,
2025/04/28 14:21:56.000,-33.380001068115,,
2025/04/28 14:22:02.000,-33.48999786377,-31.279998779297,
2025/04/28 14:22:08.000,-33.599998474121,,
2025/04/28 14:22:14.000,,-31.389999389648,
2025/04/28 14:22:19.000,,-31.279998779297,
2025/04/28 14:22:25.000,-33.48999786377,,
2025/04/28 14:22:31.000,-33.599998474121,,
2025/04/28 14:22:37.000,,-31.389999389648,
2025/04/28 14:23:10.000,,-31.279998779297,
2025/04/28 14:23:27.000,-33.709999084473,-31.389999389648,
2025/04/28 14:23:59.000,-33.829998016357,,
2025/04/28 14:24:27.000,,-31.5,
2025/04/28 14:24:33.000,,-31.389999389648,
2025/04/28 14:24:44.000,,-31.5,
2025/04/28 14:25:13.000,,-31.389999389648,
2025/04/28 14:25:24.000,-33.709999084473,,
2025/04/28 14:25:42.000,-33.829998016357,,
2025/04/28 14:26:04.000,-33.709999084473,,
2025/04/28 14:26:10.000,-33.829998016357,,
2025/04/28 14:26:21.000,,-31.5,
2025/04/28 14:27:09.000,-33.939998626709,,
2025/04/28 14:27:14.000,-33.829998016357,,
2025/04/28 14:27:20.000,-33.939998626709,,
2025/04/28 14:27:25.000,-33.829998016357,,
2025/04/28 14:27:36.000,-33.939998626709,,
2025/04/28 14:27:41.000,-33.829998016357,,
2025/04/28 14:27:47.000,-33.939998626709,,
2025/04/28 14:28:04.000,-33.829998016357,,
2025/04/28 14:29:18.000,-33.939998626709,,
2025/04/28 14:29:52.000,-33.829998016357,,
2025/04/28 14:29:58.000,-33.939998626709,,
2025/04/28 14:30:26.000,,-31.619998931885,
2025/04/28 14:30:54.000,-33.829998016357,-31.5,
2025/04/28 14:30:59.000,-33.939998626709,-31.619998931885,
2025/04/28 14:31:05.000,,-31.5,
2025/04/28 14:31:23.000,-33.829998016357,,
2025/04/28 14:31:29.000,-33.939998626709,,
2025/04/28 14:31:40.000,-33.829998016357,,
2025/04/28 14:31:46.000,-33.939998626709,,
2025/04/28 14:32:02.000,,-31.619998931885,
2025/04/28 14:32:20.000,-34.04999923706,,
2025/04/28 14:32:25.000,-33.939998626709,,
2025/04/28 14:32:48.000,-34.04999923706,,
2025/04/28 14:33:06.000,-33.939998626709,,
2025/04/28 14:33:23.000,-34.04999923706,,
2025/04/28 14:33:28.000,-33.939998626709,,
2025/04/28 14:33:34.000,-34.04999923706,,
2025/04/28 14:33:39.000,-33.939998626709,,
2025/04/28 14:33:50.000,-34.04999923706,,
2025/04/28 14:33:56.000,-33.939998626709,,
2025/04/28 14:34:46.000,-34.04999923706,,
2025/04/28 14:34:52.000,-33.939998626709,,
2025/04/28 14:36:01.000,-34.04999923706,,
2025/04/28 14:36:07.000,-33.939998626709,,
2025/04/28 14:36:12.000,-34.04999923706,,
2025/04/28 14:36:39.000,-33.939998626709,,
2025/04/28 14:36:45.000,-34.04999923706,,
2025/04/28 14:36:56.000,-33.939998626709,,
2025/04/28 14:38:09.000,,-31.5,
2025/04/28 14:38:15.000,,-31.619998931885,
2025/04/28 14:38:22.000,-34.04999923706,,
2025/04/28 14:39:13.000,-34.159999847412,,
2025/04/28 14:39:19.000,-34.04999923706,,
2025/04/28 14:39:23.000,,-31.729999542236,
2025/04/28 14:39:36.000,-34.159999847412,,
2025/04/28 14:39:42.000,-34.04999923706,,
2025/04/28 14:39:53.000,-34.159999847412,,
2025/04/28 14:40:05.000,-34.04999923706,,
2025/04/28 14:40:55.000,-34.159999847412,,
2025/04/28 14:41:00.000,-34.04999923706,,
2025/04/28 14:41:17.000,-34.159999847412,,
2025/04/28 14:41:23.000,-34.04999923706,,
2025/04/28 14:41:34.000,-34.159999847412,,
2025/04/28 14:42:06.000,,-31.840000152588,
2025/04/28 14:42:07.000,-34.270000457764,,
2025/04/28 14:42:13.000,-34.159999847412,,
2025/04/28 14:42:18.000,-34.270000457764,,
2025/04/28 14:42:24.000,-34.159999847412,,
2025/04/28 14:42:41.000,-34.270000457764,,
2025/04/28 14:42:52.000,-34.159999847412,,
2025/04/28 14:42:58.000,-34.270000457764,,
2025/04/28 14:43:09.000,-34.159999847412,,
2025/04/28 14:43:48.000,,-31.729999542236,
2025/04/28 14:43:54.000,,-31.840000152588,
2025/04/28 14:44:00.000,,-31.729999542236,
2025/04/28 14:44:12.000,,-31.840000152588,
2025/04/28 14:44:24.000,-34.270000457764,,
2025/04/28 14:45:20.000,-34.380001068115,,
2025/04/28 14:45:26.000,-34.270000457764,,
2025/04/28 14:45:32.000,-34.380001068115,,
2025/04/28 14:45:37.000,-34.270000457764,,
2025/04/28 14:45:42.000,-34.380001068115,,
2025/04/28 14:45:53.000,-34.270000457764,,
2025/04/28 14:45:59.000,-34.380001068115,,
2025/04/28 14:46:04.000,-34.270000457764,,
2025/04/28 14:46:42.000,-34.380001068115,,
2025/04/28 14:46:47.000,-34.270000457764,,
2025/04/28 14:46:53.000,-34.380001068115,,
2025/04/28 14:47:16.000,-34.270000457764,,
2025/04/28 14:47:22.000,-34.380001068115,,
2025/04/28 14:47:28.000,,-31.949998855591,
2025/04/28 14:47:51.000,-34.48999786377,,
2025/04/28 14:47:56.000,-34.380001068115,,
2025/04/28 14:48:01.000,-34.48999786377,,
2025/04/28 14:48:07.000,-34.380001068115,,
2025/04/28 14:48:40.000,-34.48999786377,,
2025/04/28 14:49:03.000,,-32.059997558594,
2025/04/28 14:49:32.000,,-31.949998855591,
2025/04/28 14:49:37.000,,-32.059997558594,
2025/04/28 14:50:15.000,-34.599998474121,,
2025/04/28 14:50:21.000,-34.48999786377,,
2025/04/28 14:50:27.000,-34.599998474121,,
2025/04/28 14:50:48.000,,-32.169998168945,
2025/04/28 14:50:53.000,-34.709999084473,,
2025/04/28 14:51:31.000,,-32.279998779297,
2025/04/28 14:51:37.000,,-32.169998168945,
2025/04/28 14:51:43.000,,-32.279998779297,
2025/04/28 14:53:21.000,-34.819999694824,,
2025/04/28 14:53:27.000,-34.709999084473,,
2025/04/28 14:53:39.000,-34.819999694824,,
2025/04/28 14:53:55.000,-34.930000305176,,
2025/04/28 14:54:01.000,-34.819999694824,,
2025/04/28 14:54:06.000,,-32.389999389648,
2025/04/28 14:54:17.000,-34.930000305176,,
2025/04/28 14:54:51.000,-35.040000915527,,
2025/04/28 14:54:56.000,,-32.5,
2025/04/28 14:55:02.000,-34.930000305176,,
2025/04/28 14:55:08.000,-35.040000915527,,
2025/04/28 14:55:14.000,-34.930000305176,,
2025/04/28 14:55:36.000,-35.040000915527,,
2025/04/28 14:55:41.000,-34.930000305176,,
2025/04/28 14:55:58.000,-35.040000915527,,
2025/04/28 14:56:32.000,-35.149997711182,,
2025/04/28 14:56:43.000,-35.040000915527,,
2025/04/28 14:56:54.000,,-32.610000610352,
2025/04/28 14:56:59.000,-35.149997711182,,
2025/04/28 14:57:27.000,-35.259998321533,,
2025/04/28 14:57:38.000,,-32.719997406006,
2025/04/28 14:57:55.000,-35.149997711182,,
2025/04/28 14:58:06.000,-35.259998321533,-32.610000610352,
2025/04/28 14:58:11.000,-35.149997711182,,
2025/04/28 14:58:17.000,-35.040000915527,,
2025/04/28 14:59:02.000,-35.149997711182,,
2025/04/28 14:59:57.000,-35.259998321533,,
2025/04/28 15:00:02.000,-35.149997711182,,
2025/04/28 15:01:35.000,-35.040000915527,,
2025/04/28 15:01:46.000,-35.149997711182,,
2025/04/28 15:02:09.000,-35.040000915527,,
2025/04/28 15:02:21.000,-35.149997711182,,
2025/04/28 15:03:12.000,-35.040000915527,,
2025/04/28 15:03:59.000,,-32.5,
2025/04/28 15:04:38.000,-34.930000305176,,
2025/04/28 15:05:34.000,-35.040000915527,,
2025/04/28 15:05:56.000,-34.930000305176,,
2025/04/28 15:06:01.000,-35.040000915527,,
2025/04/28 15:06:24.000,-34.930000305176,,
2025/04/28 15:06:30.000,-35.040000915527,,
2025/04/28 15:06:35.000,-34.930000305176,,
2025/04/28 15:06:41.000,-35.040000915527,,
2025/04/28 15:07:14.000,-34.930000305176,,
2025/04/28 15:07:20.000,-35.040000915527,,
2025/04/28 15:07:25.000,-34.930000305176,,
2025/04/28 15:08:00.000,,-32.389999389648,
2025/04/28 15:09:59.000,,-32.5,
2025/04/28 15:10:05.000,,-32.389999389648,
2025/04/28 15:10:21.000,-34.819999694824,,
2025/04/28 15:10:27.000,-34.930000305176,,
2025/04/28 15:10:45.000,-34.819999694824,,
2025/04/28 15:11:08.000,,-32.279998779297,
2025/04/28 15:11:25.000,,-32.389999389648,
2025/04/28 15:11:31.000,-34.709999084473,,
2025/04/28 15:11:37.000,-34.819999694824,,
2025/04/28 15:11:42.000,,-32.279998779297,
2025/04/28 15:11:48.000,-34.930000305176,,
2025/04/28 15:11:54.000,-34.819999694824,,
2025/04/28 15:12:10.000,,-32.389999389648,
2025/04/28 15:12:26.000,,-32.279998779297,
2025/04/28 15:12:42.000,,-32.389999389648,
2025/04/28 15:13:03.000,-34.930000305176,,
2025/04/28 15:13:09.000,-34.819999694824,,
2025/04/28 15:13:40.000,,-32.279998779297,
2025/04/28 15:15:04.000,,-32.389999389648,
2025/04/28 15:15:27.000,,-32.279998779297,
2025/04/28 15:15:32.000,,-32.389999389648,
2025/04/28 15:15:55.000,,-32.279998779297,
2025/04/28 15:16:05.000,-34.930000305176,-32.389999389648,
2025/04/28 15:16:11.000,-34.819999694824,,
2025/04/28 15:16:28.000,,-32.279998779297,
2025/04/28 15:16:34.000,-34.709999084473,,
2025/04/28 15:17:35.000,,-32.169998168945,
2025/04/28 15:17:46.000,,-32.279998779297,
2025/04/28 15:17:57.000,-34.819999694824,,
2025/04/28 15:18:02.000,-34.709999084473,,
2025/04/28 15:18:08.000,,-32.169998168945,
2025/04/28 15:18:20.000,-34.819999694824,-32.279998779297,
2025/04/28 15:18:49.000,-34.709999084473,,
2025/04/28 15:18:55.000,-34.819999694824,,
2025/04/28 15:19:24.000,-34.709999084473,,
2025/04/28 15:19:30.000,-34.819999694824,,
2025/04/28 15:19:42.000,-34.709999084473,,
2025/04/28 15:20:15.000,,-32.169998168945,
2025/04/28 15:21:18.000,,-32.279998779297,
2025/04/28 15:21:35.000,,-32.169998168945,
2025/04/28 15:21:41.000,,-32.279998779297,
2025/04/28 15:22:48.000,,-32.169998168945,
2025/04/28 15:22:54.000,-34.599998474121,,
2025/04/28 15:23:40.000,-34.709999084473,,
2025/04/28 15:24:03.000,-34.819999694824,,
2025/04/28 15:24:09.000,-34.709999084473,,
2025/04/28 15:24:25.000,,-32.279998779297,
2025/04/28 15:24:30.000,,-32.169998168945,
2025/04/28 15:24:47.000,,-32.279998779297,
2025/04/28 15:25:55.000,,-32.169998168945,
2025/04/28 15:27:27.000,-34.819999694824,-32.279998779297,
2025/04/28 15:27:33.000,-34.709999084473,,
2025/04/28 15:27:45.000,-34.819999694824,,
2025/04/28 15:27:51.000,-34.709999084473,,
2025/04/28 15:27:56.000,-34.819999694824,,
2025/04/28 15:28:07.000,-34.709999084473,,
2025/04/28 15:28:23.000,-34.819999694824,,
2025/04/28 15:28:29.000,-34.709999084473,,
2025/04/28 15:28:40.000,-34.819999694824,,
2025/04/28 15:28:46.000,-34.709999084473,,
2025/04/28 15:29:18.000,,-32.169998168945,
2025/04/28 15:29:24.000,,-32.279998779297,
2025/04/28 15:29:36.000,,-32.169998168945,
2025/04/28 15:30:05.000,,-32.279998779297,
2025/04/28 15:30:11.000,,-32.169998168945,
2025/04/28 15:30:17.000,,-32.279998779297,
2025/04/28 15:30:39.000,-34.819999694824,,
2025/04/28 15:31:14.000,-34.709999084473,,
2025/04/28 15:31:25.000,-34.819999694824,,
2025/04/28 15:31:41.000,-34.709999084473,,
2025/04/28 15:32:25.000,,-32.169998168945,
2025/04/28 15:32:36.000,-34.599998474121,,
2025/04/28 15:32:53.000,-34.709999084473,,
2025/04/28 15:33:37.000,-34.819999694824,-32.279998779297,
2025/04/28 15:33:48.000,-34.709999084473,,
2025/04/28 15:33:54.000,-34.819999694824,,
2025/04/28 15:33:59.000,-34.709999084473,,
2025/04/28 15:34:11.000,-34.819999694824,,
2025/04/28 15:34:16.000,-34.709999084473,,
2025/04/28 15:34:22.000,-34.819999694824,,
2025/04/28 15:34:55.000,-34.709999084473,,
2025/04/28 15:35:18.000,-34.599998474121,,
2025/04/28 15:35:24.000,-34.709999084473,-32.169998168945,
2025/04/28 15:35:30.000,,-32.279998779297,
2025/04/28 15:35:36.000,-34.819999694824,,
2025/04/28 15:35:41.000,-34.709999084473,,
2025/04/28 15:35:52.000,,-32.169998168945,
2025/04/28 15:36:03.000,,-32.279998779297,
2025/04/28 15:36:14.000,,-32.169998168945,
2025/04/28 15:36:20.000,,-32.279998779297,
2025/04/28 15:36:52.000,-34.819999694824,,
2025/04/28 15:37:54.000,-34.709999084473,,
2025/04/28 15:38:54.000,,-32.169998168945,
2025/04/28 15:39:00.000,,-32.279998779297,
2025/04/28 15:39:23.000,-34.819999694824,,
2025/04/28 15:39:28.000,-34.709999084473,,
2025/04/28 15:39:34.000,-34.819999694824,,
2025/04/28 15:40:42.000,-34.930000305176,,
2025/04/28 15:40:47.000,-34.819999694824,,
2025/04/28 15:40:55.000,,-32.389999389648,
2025/04/28 15:41:01.000,,-32.279998779297,
2025/04/28 15:42:39.000,-34.930000305176,,
2025/04/28 15:42:42.000,,-32.389999389648,
2025/04/28 15:42:45.000,-34.819999694824,,
2025/04/28 15:42:50.000,-34.930000305176,,
2025/04/28 15:43:06.000,-34.819999694824,,
2025/04/28 15:43:12.000,-34.930000305176,,
2025/04/28 15:44:07.000,-34.819999694824,,
2025/04/28 15:44:13.000,-34.930000305176,,
2025/04/28 15:44:29.000,-34.819999694824,,
2025/04/28 15:44:50.000,,-32.279998779297,
2025/04/28 15:44:55.000,,-32.389999389648,
2025/04/28 15:45:18.000,,-32.279998779297,
2025/04/28 15:45:23.000,,-32.389999389648,
2025/04/28 15:45:48.000,-34.930000305176,,
2025/04/28 15:47:08.000,-34.819999694824,,
2025/04/28 15:47:20.000,-34.930000305176,,
2025/04/28 15:47:37.000,-34.819999694824,,
2025/04/28 15:47:43.000,-34.930000305176,,
2025/04/28 15:47:49.000,-34.819999694824,,
2025/04/28 15:47:55.000,-34.930000305176,,
2025/04/28 15:48:01.000,-34.819999694824,,
2025/04/28 15:48:06.000,-34.930000305176,,
2025/04/28 15:48:56.000,-35.040000915527,,
2025/04/28 15:48:58.000,,-32.5,
2025/04/28 15:49:29.000,-34.930000305176,,
2025/04/28 15:49:58.000,-35.040000915527,,
2025/04/28 15:50:03.000,-34.930000305176,,
2025/04/28 15:50:18.000,,-32.389999389648,
2025/04/28 15:51:23.000,-35.040000915527,,
2025/04/28 15:51:28.000,,-32.5,
2025/04/28 15:52:19.000,-35.149997711182,,
2025/04/28 15:52:24.000,-35.040000915527,,
2025/04/28 15:52:29.000,-35.149997711182,,
2025/04/28 15:52:35.000,-35.040000915527,-32.610000610352,
2025/04/28 15:52:41.000,,-32.5,
2025/04/28 15:53:05.000,-34.930000305176,,
2025/04/28 15:53:11.000,-35.040000915527,,
2025/04/28 15:54:18.000,-35.149997711182,,
2025/04/28 15:54:30.000,,-32.610000610352,
2025/04/28 15:55:10.000,-35.040000915527,,
2025/04/28 15:55:49.000,,-32.5,
2025/04/28 15:56:41.000,-35.149997711182,-32.610000610352,
2025/04/28 15:56:47.000,-35.259998321533,-32.719997406006,
2025/04/28 15:56:52.000,,-32.829998016357,
2025/04/28 15:56:58.000,-35.369998931885,-32.939998626709,
2025/04/28 15:57:04.000,,-33.04999923706,
2025/04/28 15:57:10.000,-35.479999542236,-33.270000457764,
2025/04/28 15:57:16.000,,-33.380001068115,
2025/04/28 15:57:28.000,,-33.48999786377,
2025/04/28 15:57:39.000,-35.369998931885,,
2025/04/28 15:57:44.000,,-33.599998474121,
2025/04/28 15:57:50.000,-35.479999542236,,
2025/04/28 15:58:01.000,-35.369998931885,,
2025/04/28 15:58:13.000,-35.479999542236,,
2025/04/28 15:58:19.000,-35.369998931885,,
2025/04/28 15:59:04.000,-35.259998321533,,
2025/04/28 15:59:10.000,-35.369998931885,,
2025/04/28 15:59:31.000,-35.259998321533,,
2025/04/28 15:59:37.000,-35.369998931885,,
2025/04/28 15:59:54.000,-35.259998321533,,
2025/04/28 15:59:59.000,-35.369998931885,,
2025/04/28 16:00:17.000,-35.259998321533,,
2025/04/28 16:00:28.000,-35.369998931885,,
2025/04/28 16:00:34.000,-35.259998321533,,
2025/04/28 16:00:50.000,-35.369998931885,,
2025/04/28 16:00:56.000,-35.259998321533,,
2025/04/28 16:01:53.000,-35.149997711182,,
2025/04/28 16:01:58.000,-35.259998321533,,
2025/04/28 16:02:10.000,-35.149997711182,-33.48999786377,
2025/04/28 16:02:15.000,-35.259998321533,,
2025/04/28 16:02:37.000,-35.149997711182,,
2025/04/28 16:02:43.000,-35.259998321533,,
2025/04/28 16:03:09.000,,-33.599998474121,
2025/04/28 16:03:26.000,-35.149997711182,-33.48999786377,
2025/04/28 16:03:31.000,-34.930000305176,-33.380001068115,
2025/04/28 16:03:36.000,,-33.159999847412,
2025/04/28 16:03:42.000,-34.819999694824,-32.829998016357,
2025/04/28 16:03:48.000,-34.709999084473,-32.610000610352,
2025/04/28 16:03:54.000,-34.599998474121,-32.389999389648,
2025/04/28 16:03:59.000,,-32.169998168945,
2025/04/28 16:04:05.000,-34.48999786377,-32.059997558594,
2025/04/28 16:04:23.000,-34.599998474121,-32.279998779297,
2025/04/28 16:04:29.000,,-32.5,
2025/04/28 16:04:34.000,-34.48999786377,-32.610000610352,
2025/04/28 16:04:40.000,,-32.719997406006,
2025/04/28 16:05:08.000,,-32.829998016357,
2025/04/28 16:05:20.000,-34.599998474121,,
2025/04/28 16:05:32.000,-34.48999786377,,
2025/04/28 16:05:38.000,-34.599998474121,,
2025/04/28 16:05:54.000,,-32.939998626709,
2025/04/28 16:06:05.000,-34.709999084473,,
2025/04/28 16:06:16.000,-34.819999694824,-33.04999923706,
2025/04/28 16:06:22.000,-34.709999084473,,
2025/04/28 16:06:27.000,-34.819999694824,,
2025/04/28 16:06:44.000,,-33.159999847412,
2025/04/28 16:06:49.000,,-33.04999923706,
2025/04/28 16:06:55.000,-34.709999084473,-32.939998626709,
2025/04/28 16:07:01.000,-34.48999786377,-32.719997406006,
2025/04/28 16:07:06.000,,-32.5,
2025/04/28 16:07:11.000,,-32.389999389648,
2025/04/28 16:07:16.000,-34.380001068115,-32.279998779297,
2025/04/28 16:07:22.000,,-32.059997558594,
2025/04/28 16:07:27.000,-34.270000457764,-31.949998855591,
2025/04/28 16:07:37.000,,-31.840000152588,
2025/04/28 16:07:43.000,-34.159999847412,,
2025/04/28 16:07:49.000,-34.04999923706,-31.729999542236,
2025/04/28 16:07:55.000,,-31.619998931885,
2025/04/28 16:08:01.000,-33.939998626709,,
2025/04/28 16:08:06.000,-33.829998016357,-31.5,
2025/04/28 16:08:12.000,,-31.389999389648,
2025/04/28 16:08:18.000,-33.599998474121,,
2025/04/28 16:08:24.000,-33.709999084473,-31.279998779297,
2025/04/28 16:08:35.000,-33.599998474121,,
2025/04/28 16:08:46.000,,-31.170000076294,
2025/04/28 16:08:56.000,-33.48999786377,,
2025/04/28 16:09:07.000,,-31.059999465942,
2025/04/28 16:11:34.000,-33.599998474121,,
2025/04/28 16:12:13.000,-33.709999084473,-31.170000076294,
2025/04/28 16:12:47.000,-33.599998474121,,
2025/04/28 16:13:10.000,,-31.059999465942,
2025/04/28 16:13:27.000,,-31.170000076294,
2025/04/28 16:13:56.000,-33.709999084473,,
2025/04/28 16:15:04.000,-33.829998016357,,
2025/04/28 16:16:01.000,,-31.279998779297,
2025/04/28 16:16:36.000,,-31.389999389648,
2025/04/28 16:16:42.000,,-31.279998779297,
2025/04/28 16:16:48.000,-33.939998626709,-31.389999389648,
2025/04/28 16:16:59.000,-33.829998016357,,
2025/04/28 16:17:05.000,-33.939998626709,,
2025/04/28 16:18:09.000,,-31.5,
2025/04/28 16:18:15.000,-34.04999923706,,
2025/04/28 16:19:49.000,-33.939998626709,,
2025/04/28 16:20:34.000,,-31.389999389648,
2025/04/28 16:20:39.000,,-31.5,
2025/04/28 16:20:45.000,,-31.389999389648,
2025/04/28 16:20:51.000,,-31.5,
2025/04/28 16:20:56.000,,-31.389999389648,
2025/04/28 16:21:13.000,,-31.5,
2025/04/28 16:21:31.000,-34.04999923706,,
2025/04/28 16:21:54.000,-33.939998626709,,
2025/04/28 16:22:00.000,-34.04999923706,,
2025/04/28 16:22:11.000,-33.939998626709,,
2025/04/28 16:22:37.000,-34.04999923706,,
2025/04/28 16:22:49.000,-33.939998626709,,
2025/04/28 16:23:22.000,-33.829998016357,,
2025/04/28 16:23:23.000,,-31.389999389648,
2025/04/28 16:23:28.000,-33.939998626709,,
2025/04/28 16:23:34.000,-33.829998016357,,
2025/04/28 16:23:40.000,-33.939998626709,,
2025/04/28 16:24:09.000,,-31.5,
2025/04/28 16:24:21.000,,-31.389999389648,
2025/04/28 16:24:32.000,,-31.5,
2025/04/28 16:24:52.000,-34.04999923706,,
2025/04/28 16:25:26.000,-33.939998626709,,
2025/04/28 16:25:32.000,,-31.389999389648,
2025/04/28 16:25:36.000,-34.04999923706,,
2025/04/28 16:25:42.000,-33.939998626709,,
2025/04/28 16:25:44.000,,-31.279998779297,
2025/04/28 16:26:04.000,-33.829998016357,,
2025/04/28 16:26:10.000,-33.939998626709,,
2025/04/28 16:26:17.000,,-31.170000076294,
2025/04/28 16:26:27.000,-33.829998016357,,
